,economy,GDP per capita (current US$),"Government expenditure on education, total (% of government expenditure)",Current health expenditure (% of GDP),Gini index,"Life expectancy at birth, total (years)",year,region,ncomelvl,incomelvl
1256,GIB,,6.23995507095586,,,82.644,2014,ECS,,HIC
1257,GIB,,7.03128364344241,,,82.668,2015,ECS,,HIC
1258,GIB,,8.01170959504777,,,82.741,2016,ECS,,HIC
1259,GIB,,7.62687268144891,,,82.858,2017,ECS,,HIC
1260,GIB,,7.75997539575426,,,83.028,2018,ECS,,HIC
1261,GIB,,7.36537988033103,,,83.183,2019,ECS,,HIC
1262,GIB,,7.68057194049974,,,83.07,2020,ECS,,HIC
1263,GIB,,7.13664449331123,,,80.274,2021,ECS,,HIC
1264,GIB,,7.82075632582232,,,83.517,2022,ECS,,HIC
1265,GIB,,7.93787253264524,,,83.553,2023,ECS,,HIC
1266,GIB,,9.4819334929474,,,,2024,ECS,,HIC
1267,GIN,659.235326211315,12.4387702941894,3.42781734,,56.431,2010,SSF,,LMC
1268,GIN,636.694958747648,14.2724199295044,3.78955102,,56.778,2011,SSF,,LMC
1269,GIN,699.353377212197,9.69552040100098,3.50398517,33.7,57.117,2012,SSF,,LMC
1270,GIN,748.455020824734,14.1452102661133,3.46108651,,57.459,2013,SSF,,LMC
1271,GIN,765.146999389279,12.0756196975708,4.787992,,57.581,2014,SSF,,LMC
1272,GIN,747.356966759448,11.6095399856567,5.80919266,,57.899,2015,SSF,,LMC
1273,GIN,711.996509782316,15.831259727478,5.39694929,,58.49,2016,SSF,,LMC
1274,GIN,833.598621691121,13.4363498687744,3.91512728,,58.715,2017,SSF,,LMC
1275,GIN,933.273615633705,14.9808397293091,3.73843002,29.6,59.043,2018,SSF,,LMC
1276,GIN,1031.34146480732,12.4843502044678,4.08876228,,59.379,2019,SSF,,LMC
1277,GIN,1053.66097696415,14.3359003067017,3.90094519,,59.35,2020,SSF,,LMC
1278,GIN,1244.96550477914,11.5016680422659,3.7175858,,59.373,2021,SSF,,LMC
1279,GIN,1416.59612011764,11.9496957293769,3.95847702,,60.432,2022,SSF,,LMC
1280,GIN,1555.49375806861,10.0269182759838,,,60.74,2023,SSF,,LMC
1281,GIN,1717.02318120779,9.29380350181851,,,,2024,SSF,,LMC
1282,GMB,801.033372714536,17.6112308502197,4.11944056,43.6,61.167,2010,SSF,,LIC
1283,GMB,710.608411468152,15.118330001831,4.36967373,,61.561,2011,SSF,,LIC
1284,GMB,692.579361628102,13.7955303192139,4.26872253,,61.9,2012,SSF,,LIC
1285,GMB,653.862713272743,10.5854196548462,3.91374874,,62.252,2013,SSF,,LIC
1286,GMB,568.00453558864,11.7523202896118,3.05234575,,62.576,2014,SSF,,LIC
1287,GMB,619.536364296461,11.0329303741455,3.1761291,35.9,62.971,2015,SSF,,LIC
1288,GMB,650.056501323611,10.4499597549438,3.19523716,,63.386,2016,SSF,,LIC
1289,GMB,642.522641296331,15.4411375607626,3.35449266,,63.708,2017,SSF,,LIC
1290,GMB,696.219806960615,12.444580078125,3.23713565,,64.034,2018,SSF,,LIC
1291,GMB,738.186751987483,16.8520454483021,3.14534926,,64.427,2019,SSF,,LIC
1292,GMB,720.335143352133,14.2760600158847,3.72824264,38.8,64.418,2020,SSF,,LIC
1293,GMB,781.890925169531,15.6218187612312,3.19251013,,63.847,2021,SSF,,LIC
1294,GMB,836.244875582631,17.1251741785773,3.41435836,,64.859,2022,SSF,,LIC
1295,GMB,888.157407441902,18.6955495729083,,,65.86,2023,SSF,,LIC
1296,GMB,908.525674150965,15.1034721791599,,,,2024,SSF,,LIC
1297,GNB,600.194298540768,9.06923961639404,5.26704073,50.6,56.999,2010,SSF,,LIC
1298,GNB,719.539573498937,10.1997404098511,6.21634817,,57.663,2011,SSF,,LIC
1299,GNB,635.461653303881,14.5397996902466,5.94134808,,58.27,2012,SSF,,LIC
1300,GNB,654.304534409417,16.1913795471191,7.03943443,,58.879,2013,SSF,,LIC
1301,GNB,652.022501029449,,9.96897411,,59.476,2014,SSF,,LIC
1302,GNB,645.066837207039,,8.13228226,,60.071,2015,SSF,,LIC
1303,GNB,679.665386626818,,8.32881451,,60.619,2016,SSF,,LIC
1304,GNB,783.123186602022,,7.00049543,,61.148,2017,SSF,,LIC
1305,GNB,808.531613218504,,7.28224373,34.8,61.652,2018,SSF,,LIC
1306,GNB,807.425524872835,,7.17018223,,62.161,2019,SSF,,LIC
1307,GNB,836.26731423732,,9.0293932,,61.343,2020,SSF,,LIC
1308,GNB,912.484104692847,,8.16332626,33.4,61.653,2021,SSF,,LIC
1309,GNB,873.437861875428,,8.11358356,,63.605,2022,SSF,,LIC
1310,GNB,964.927554218909,,,,64.085,2023,SSF,,LIC
1311,GNB,962.983627901892,,,,,2024,SSF,,LIC
1312,GNQ,13720.1658723222,,1.62134743,,58.344,2010,SSF,,UMC
1313,GNQ,17198.2136668275,,1.42923641,,58.827,2011,SSF,,UMC
1314,GNQ,17308.5723924575,,1.51459455,,59.301,2012,SSF,,UMC
1315,GNQ,16304.0713196418,,1.64174414,,59.784,2013,SSF,,UMC
1316,GNQ,15548.6624656619,,1.7540164,,60.228,2014,SSF,,UMC
1317,GNQ,9068.91003238645,,2.34058237,,60.635,2015,SSF,,UMC
1318,GNQ,7453.19797948517,,2.85941601,,61.081,2016,SSF,,UMC
1319,GNQ,7809.10465655488,,2.7471416,,61.481,2017,SSF,,UMC
1320,GNQ,8102.47084834031,,2.85223722,,61.915,2018,SSF,,UMC
1321,GNQ,6804.14923073888,,3.16780853,,62.297,2019,SSF,,UMC
1322,GNQ,5764.05502912947,,3.99582434,,62.141,2020,SSF,,UMC
1323,GNQ,6945.63069794539,,3.39468098,,62.447,2021,SSF,,UMC
1324,GNQ,7589.29964909381,,2.91350007,38.5,63.355,2022,SSF,,UMC
1325,GNQ,6677.793435386,,,,63.707,2023,SSF,,UMC
1326,GNQ,6745.40013244916,,,,,2024,SSF,,UMC
1327,GRC,26653.0488008626,,9.59662342,34.1,80.3878048780488,2010,ECS,,HIC
1328,GRC,25504.7866510124,,9.19330311,34.8,80.7317073170732,2011,ECS,,HIC
1329,GRC,21624.346052551,,8.92415524,36.3,80.6341463414634,2012,ECS,,HIC
1330,GRC,21573.3449762805,,8.43796444,36.1,81.2853658536585,2013,ECS,,HIC
1331,GRC,21474.7257123892,,7.8914113,35.8,81.3853658536585,2014,ECS,,HIC
1332,GRC,17980.7298238137,7.10143995285034,8.22004509,36.0,81.0365853658537,2015,ECS,,HIC
1333,GRC,17919.2426377048,,8.44874573,35.0,81.3878048780488,2016,ECS,,HIC
1334,GRC,18631.9930129293,7.14478015899658,8.13515854,34.4,81.2878048780488,2017,ECS,,HIC
1335,GRC,19873.4015238771,7.36313009262085,8.12024307,32.9,81.7878048780488,2018,ECS,,HIC
1336,GRC,19335.3602002969,7.45939016342163,8.1982832,33.1,81.6390243902439,2019,ECS,,HIC
1337,GRC,17886.733165236,,9.5242157,33.6,81.2878048780488,2020,ECS,,HIC
1338,GRC,20654.7001960815,,9.18476486,32.9,80.0829268292683,2021,ECS,,HIC
1339,GRC,20971.8349258283,6.38648986816406,8.49983692,33.4,80.7878048780488,2022,ECS,,HIC
1340,GRC,23400.7278817691,,,33.4,81.5365853658537,2023,ECS,,HIC
1341,GRC,24752.1068401681,,,,,2024,ECS,,HIC
1342,GRD,6909.60169568597,15.559810962219,5.4188118,,74.731,2010,LCN,,UMC
1343,GRD,6947.38136096464,14.7207735010439,5.80423355,,74.861,2011,LCN,,UMC
1344,GRD,7092.71985352677,10.7031186009691,5.82235765,,74.961,2012,LCN,,UMC
1345,GRD,7424.80212287327,,5.62652922,,75.022,2013,LCN,,UMC
1346,GRD,7986.33421210788,11.79899890627,4.77353573,,75.045,2014,LCN,,UMC
1347,GRD,8694.12438005692,9.90250040626071,4.64675617,,75.037,2015,LCN,,UMC
1348,GRD,9221.23461079424,,4.43910027,,75.01,2016,LCN,,UMC
1349,GRD,9751.42661155932,14.0411701202393,4.65701056,,74.977,2017,LCN,,UMC
1350,GRD,10083.021279225,10.080573203298,4.58373737,43.8,74.957,2018,LCN,,UMC
1351,GRD,10462.7929159533,,4.93189621,,74.971,2019,LCN,,UMC
1352,GRD,8968.55890108484,,5.3228159,,75.019,2020,LCN,,UMC
1353,GRD,9622.24050459345,10.0594640147698,5.34433317,,74.522,2021,LCN,,UMC
1354,GRD,10535.4588771454,9.87272223310091,4.94846392,,75.151,2022,LCN,,UMC
1355,GRD,11308.2874249451,16.7185686705097,,,75.205,2023,LCN,,UMC
1356,GRD,11871.6117006031,14.5190942375745,,,,2024,LCN,,UMC
1357,GRL,44277.1993400972,,,,70.0807317073171,2010,ECS,,HIC
1358,GRL,47186.8759969388,,,,70.2648780487805,2011,ECS,,HIC
1359,GRL,45936.9562817724,,,,70.5463414634146,2012,ECS,,HIC
1360,GRL,47535.4883792376,,,,70.8385365853659,2013,ECS,,HIC
1361,GRL,50485.2244135291,,,,71.0609756097561,2014,ECS,,HIC
1362,GRL,44536.3549705377,,,,71.4790243902439,2015,ECS,,HIC
1363,GRL,48181.7453541266,,,,71.8385365853659,2016,ECS,,HIC
1364,GRL,50765.7494665372,,,,71.9321951219512,2017,ECS,,HIC
1365,GRL,54545.135857765,,,,71.9675609756098,2018,ECS,,HIC
1366,GRL,53309.2035905065,,,,71.9443902439024,2019,ECS,,HIC
1367,GRL,54812.6661771023,,,,71.8507317073171,2020,ECS,,HIC
1368,GRL,58135.9939910203,,,,71.8139024390244,2021,ECS,,HIC
1369,GRL,55635.0006491223,,,,71.5404878048781,2022,ECS,,HIC
1370,GRL,58498.9743142433,,,,71.549756097561,2023,ECS,,HIC
1371,GTM,2805.25960237322,19.2969207763672,6.1247797,,69.885,2010,LCN,,UMC
1372,GTM,3168.98370607705,20.2464103698731,5.96306896,,70.321,2011,LCN,,UMC
1373,GTM,3286.61959336267,21.1051406860352,6.07316971,,70.722,2012,LCN,,UMC
1374,GTM,3444.15971264862,20.6379508972168,5.77188921,,70.878,2013,LCN,,UMC
1375,GTM,3689.14471813777,21.9593906402588,5.8885684,48.3,70.942,2014,LCN,,UMC
1376,GTM,3893.50522093509,24.0855007171631,6.00602007,,70.915,2015,LCN,,UMC
1377,GTM,4060.13754974186,23.4347496032715,6.07008219,,71.215,2016,LCN,,UMC
1378,GTM,4324.99608157801,23.0880508422852,6.13563824,,71.583,2017,LCN,,UMC
1379,GTM,4352.94651790253,23.7495403289795,6.10662699,,71.496,2018,LCN,,UMC
1380,GTM,4511.99755157656,23.7553806304932,6.17443275,,71.639,2019,LCN,,UMC
1381,GTM,4477.61761796418,21.141170501709,6.45951891,,69.971,2020,LCN,,UMC
1382,GTM,4912.62225721201,22.9552707672119,6.97680426,,67.858,2021,LCN,,UMC
1383,GTM,5358.70127494396,22.4845294952393,7.44098806,,71.206,2022,LCN,,UMC
1384,GTM,5758.30876298845,22.63916015625,,45.2,72.602,2023,LCN,,UMC
1385,GTM,6150.02597767851,22.9936695098877,,,,2024,LCN,,UMC
1386,GUM,29719.7967836082,,,,76.095,2010,EAS,,HIC
1387,GUM,29926.2052442913,,,,76.153,2011,EAS,,HIC
1388,GUM,31653.7506538168,,,,76.237,2012,EAS,,HIC
1389,GUM,32530.7593121483,,,,76.361,2013,EAS,,HIC
1390,GUM,33900.1486530583,,,,76.423,2014,EAS,,HIC
1391,GUM,35165.7014644795,,,,76.444,2015,EAS,,HIC
1392,GUM,35930.6594898711,,,,76.449,2016,EAS,,HIC
1393,GUM,36779.0078903909,,,,76.463,2017,EAS,,HIC
1394,GUM,37195.9503070464,,,,76.561,2018,EAS,,HIC
1395,GUM,39274.9431424899,,,,76.645,2019,EAS,,HIC
1396,GUM,36482.9363953675,,,,75.529,2020,EAS,,HIC
1397,GUM,38074.8793745801,,,,75.434,2021,EAS,,HIC
1398,GUM,41833.1517132825,,,,77.102,2022,EAS,,HIC
1399,GUM,,,,,77.209,2023,EAS,,HIC
1400,GUY,4581.76179693492,11.9658098220825,4.21897697,,66.204,2010,LCN,,HIC
1401,GUY,4947.22170589917,11.8228998184204,4.17213488,,66.469,2011,LCN,,HIC
1402,GUY,5444.39751913913,10.2595901489258,3.7081871,,66.443,2012,LCN,,HIC
1403,GUY,5556.91231156932,,3.80231309,,66.71,2013,LCN,,HIC
1404,GUY,5472.68820452237,18.8775196075439,3.94755435,,67.334,2014,LCN,,HIC
1405,GUY,5640.41560569466,17.9194202423096,4.02264786,,67.719,2015,LCN,,HIC
1406,GUY,5870.87823759835,18.8135395050049,4.01842117,,68.069,2016,LCN,,HIC
1407,GUY,6178.6650437298,17.7340602874756,4.3191123,,68.543,2017,LCN,,HIC
1408,GUY,6048.38697180418,16.1520805358887,4.90492535,,68.829,2018,LCN,,HIC
1409,GUY,6405.82443444562,,4.90331507,,69.067,2019,LCN,,HIC
1410,GUY,6775.70939096303,,5.4180727,,67.751,2020,LCN,,HIC
1411,GUY,9860.87014834386,,4.92369986,,64.323,2021,LCN,,HIC
1412,GUY,17913.4928066879,,3.00636959,,69.888,2022,LCN,,HIC
1413,GUY,20473.7002190617,,,,70.18,2023,LCN,,HIC
1414,GUY,29883.6341152001,,,,,2024,LCN,,HIC
1430,HKG,32550.136489179,19.9094104766846,,,82.9575609756098,2010,EAS,,HIC
1431,HKG,35142.4879344543,20.1483306884766,,,83.4119512195122,2011,EAS,,HIC
1432,HKG,36730.796195815,18.6494808197021,,,83.450243902439,2012,EAS,,HIC
1433,HKG,38403.7777145477,20.3008003234863,,,83.8312195121951,2013,EAS,,HIC
1434,HKG,40315.3739510191,17.6203994750977,,,83.9356097560976,2014,EAS,,HIC
1435,HKG,42432.1619740441,18.6085700988769,,,84.2526829268293,2015,EAS,,HIC
1436,HKG,43734.1980702999,18.1271896362305,,,84.2114634146342,2016,EAS,,HIC
1437,HKG,46160.429791493,17.8412799835205,,,84.6956097560976,2017,EAS,,HIC
1438,HKG,48537.5668888343,18.7878398895264,,,84.869756097561,2018,EAS,,HIC
1439,HKG,48359.0011950597,20.3140106201172,,,85.1558536585366,2019,EAS,,HIC
1440,HKG,46109.2299946609,20.6210594177246,,,85.4963414634146,2020,EAS,,HIC
1441,HKG,49770.5642374739,13.1164598464966,,,85.5326829268293,2021,EAS,,HIC
1442,HKG,48825.8441873536,15.4235000610352,,,83.6609756097561,2022,EAS,,HIC
1443,HKG,50565.4647717265,13.1814804077148,,,85.2473170731707,2023,EAS,,HIC
1444,HKG,54107.034521746,15.7411403656006,,,,2024,EAS,,HIC
1445,HND,1893.32722662035,,8.72536373,53.1,69.77,2010,LCN,,LMC
1446,HND,2073.66121088074,,8.79187012,52.6,70.116,2011,LCN,,LMC
1447,HND,2126.03474686503,,8.65655136,53.4,70.46,2012,LCN,,LMC
1448,HND,2081.12843527945,19.864070892334,8.47723007,50.0,70.765,2013,LCN,,LMC
1449,HND,2179.88171977271,25.6536197662354,7.91455746,49.9,71.032,2014,LCN,,LMC
1450,HND,2271.20265980349,24.6445598602295,7.4837904,49.2,71.323,2015,LCN,,LMC
1451,HND,2307.34468351082,,7.709445,49.8,71.615,2016,LCN,,LMC
1452,HND,2413.0076562942,,7.00668859,49.4,71.805,2017,LCN,,LMC
1453,HND,2464.64241531918,23.1551094055176,7.22820663,48.9,72.001,2018,LCN,,LMC
1454,HND,2502.32744328073,,7.28237152,48.2,72.124,2019,LCN,,LMC
1455,HND,2307.61494319511,,9.03509808,,70.864,2020,LCN,,LMC
1456,HND,2735.14751503977,,9.16101742,,69.492,2021,LCN,,LMC
1457,HND,3003.28996826399,,8.28209972,,72.715,2022,LCN,,LMC
1458,HND,3227.45762509776,,,46.8,72.884,2023,LCN,,LMC
1459,HND,3426.43483328923,,,45.7,,2024,LCN,,LMC
1475,HRV,13731.2865213989,8.73968982696533,7.96871901,32.4,76.4756097560976,2010,ECS,,HIC
1476,HRV,14694.9993201417,8.45287990570068,7.64100933,32.3,76.7756097560976,2011,ECS,,HIC
1477,HRV,13508.6836989693,,7.65283728,32.5,77.1682926829268,2012,ECS,,HIC
1478,HRV,14136.3967669505,9.39710998535156,6.4009738,32.0,77.5707317073171,2013,ECS,,HIC
1479,HRV,14187.9694531493,,6.57961845,32.1,77.7243902439024,2014,ECS,,HIC
1480,HRV,12285.3032582105,,6.65469885,31.1,77.2756097560976,2015,ECS,,HIC
1481,HRV,12821.1738140304,,6.68087435,30.9,77.9219512195122,2016,ECS,,HIC
1482,HRV,13902.6310485422,8.7887601852417,6.61199808,30.4,77.7268292682927,2017,ECS,,HIC
1483,HRV,15460.4183295843,8.73954963684082,6.69267464,29.7,77.919512195122,2018,ECS,,HIC
1484,HRV,15563.8167397199,8.90884017944336,6.7431674,28.9,78.2243902439024,2019,ECS,,HIC
1485,HRV,14808.4620188819,8.21537017822266,7.64949179,29.5,77.5243902439024,2020,ECS,,HIC
1486,HRV,17789.9304736722,8.50710964202881,8.01351929,28.9,76.4243902439025,2021,ECS,,HIC
1487,HRV,18466.0955472648,,7.21545315,30.0,77.5756097560976,2022,ECS,,HIC
1488,HRV,21865.4562838641,,,30.1,78.4731707317073,2023,ECS,,HIC
1489,HRV,23931.4528382746,,,,,2024,ECS,,HIC
1490,HTI,1209.72733503094,,4.54871035,,45.577,2010,LCN,,LMC
1491,HTI,1312.03953552013,,5.91197777,,61.581,2011,LCN,,LMC
1492,HTI,1361.39396587374,,5.56462336,41.1,62.273,2012,LCN,,LMC
1493,HTI,1457.83221179626,,4.10524035,,62.624,2013,LCN,,LMC
1494,HTI,1460.18898613914,11.9841499328613,4.52035809,,62.969,2014,LCN,,LMC
1495,HTI,1411.12684746796,14.5677795410156,5.07518148,,63.224,2015,LCN,,LMC
1496,HTI,1318.40268167953,13.2331695556641,4.80760574,,63.325,2016,LCN,,LMC
1497,HTI,1395.23945184461,14.6950197219849,3.8199389,,63.832,2017,LCN,,LMC
1498,HTI,1496.38048970156,14.4909696578979,4.31650305,,64.077,2018,LCN,,LMC
1499,HTI,1352.17204191532,12.8616709116158,3.91107917,,64.328,2019,LCN,,LMC
1500,HTI,1290.32538667383,10.0041094655259,3.22171092,,63.773,2020,LCN,,LMC
1501,HTI,1835.44394078496,16.1069363481865,3.44216156,,62.613,2021,LCN,,LMC
1502,HTI,1760.62635668777,13.124044561831,3.20848918,,63.948,2022,LCN,,LMC
1503,HTI,1705.75808460999,11.230810884486,,,64.936,2023,LCN,,LMC
1504,HTI,2142.62330526788,13.0193562709785,,,,2024,LCN,,LMC
1505,HUN,13189.8433874768,9.6772403717041,7.44858313,29.4,74.2073170731707,2010,ECS,,HIC
1506,HUN,14211.460557822,9.30111980438232,7.48130894,29.2,74.8585365853659,2011,ECS,,HIC
1507,HUN,12950.1594488143,8.43414974212646,7.41063309,30.8,75.0634146341463,2012,ECS,,HIC
1508,HUN,13739.4620151401,8.36752033233643,7.23441315,31.5,75.5658536585366,2013,ECS,,HIC
1509,HUN,14352.501883174,9.19466972351074,7.04665947,30.9,75.7634146341463,2014,ECS,,HIC
1510,HUN,12782.9412577973,8.92263984680176,6.85402203,30.4,75.5682926829269,2015,ECS,,HIC
1511,HUN,13215.8605277789,9.862380027771,6.9877739,30.3,76.0634146341464,2016,ECS,,HIC
1512,HUN,14736.1668157258,9.94773006439209,6.74387121,30.6,75.8170731707317,2017,ECS,,HIC
1513,HUN,16605.0570511887,10.0292501449585,6.57987547,,76.0658536585366,2018,ECS,,HIC
1514,HUN,17012.8598553199,9.16409015655518,6.28167295,,76.3195121951219,2019,ECS,,HIC
1515,HUN,16386.9308821258,8.07872009277344,7.28760386,,75.419512195122,2020,ECS,,HIC
1516,HUN,19030.628130329,9.6784200668335,7.38329268,,74.0658536585366,2021,ECS,,HIC
1517,HUN,18483.6366867035,7.80341005325317,6.68981791,,75.8682926829268,2022,ECS,,HIC
1518,HUN,22312.1790289763,,6.3573041,,76.7707317073171,2023,ECS,,HIC
1519,HUN,23310.7512733957,,,,,2024,ECS,,HIC
1580,IDN,3065.68348377765,16.6539402008057,2.7908783,34.6,68.364,2010,EAS,,UMC
1581,IDN,3579.46442466152,18.0055103302002,2.98942471,37.9,68.629,2011,EAS,,UMC
1582,IDN,3632.27254030331,18.0904197692871,2.91427088,37.1,68.862,2012,EAS,,UMC
1583,IDN,3566.60284506078,17.8482608795166,2.86934805,38.9,69.064,2013,EAS,,UMC
1584,IDN,3441.06808464008,17.9038906097412,2.96433568,38.8,69.292,2014,EAS,,UMC
1585,IDN,3288.22269725538,20.3588600158691,2.92428517,38.2,69.52,2015,EAS,,UMC
1586,IDN,3521.46943457574,11.3228385780706,3.02147198,36.9,69.733,2016,EAS,,UMC
1587,IDN,3798.88326174526,10.8803626838238,2.90417194,36.4,69.953,2017,EAS,,UMC
1588,IDN,3860.95353090726,10.145246388091,2.86757827,36.3,70.08,2018,EAS,,UMC
1589,IDN,4106.94856160358,9.34260924899348,2.87862897,35.4,70.349,2019,EAS,,UMC
1590,IDN,3853.70288774146,9.31964024456527,3.42067289,35.3,68.817,2020,EAS,,UMC
1591,IDN,4287.17313995098,8.96559769031117,3.70634937,35.5,67.452,2021,EAS,,UMC
1592,IDN,4730.83484836107,8.70282050991956,2.69394851,35.5,70.925,2022,EAS,,UMC
1593,IDN,4876.30774512252,,,36.1,71.146,2023,EAS,,UMC
1594,IDN,4925.43048751861,,,34.9,,2024,EAS,,UMC
1610,IMN,70587.3140283741,,,,79.613,2010,ECS,,HIC
1611,IMN,77808.8579649376,,,,79.836,2011,ECS,,HIC
1612,IMN,79329.2034347434,,,,80.007,2012,ECS,,HIC
1613,IMN,83207.6588430451,,,,80.12,2013,ECS,,HIC
1614,IMN,91885.4528718026,,,,80.199,2014,ECS,,HIC
1615,IMN,84753.5187422732,,,,80.267,2015,ECS,,HIC
1616,IMN,82025.9454509241,,,,80.391,2016,ECS,,HIC
1617,IMN,83481.3038489014,,,,80.506,2017,ECS,,HIC
1618,IMN,89393.8244248812,,,,80.614,2018,ECS,,HIC
1619,IMN,87127.5517977404,,,,80.74,2019,ECS,,HIC
1620,IMN,79513.5330346598,,,,80.591,2020,ECS,,HIC
1621,IMN,94299.969348965,,,,80.42,2021,ECS,,HIC
1622,IMN,88328.548125887,,,,80.956,2022,ECS,,HIC
1623,IMN,,,,,80.999,2023,ECS,,HIC
1624,IND,1347.51939071367,11.8336801528931,3.33625913,,67.162,2010,SAS,,LMC
1625,IND,1445.46127486037,13.5649099349976,3.24634218,28.8,67.623,2011,SAS,,LMC
1626,IND,1429.32199520032,13.9921197891235,3.32935286,,68.076,2012,SAS,,LMC
1627,IND,1432.84397512195,14.0501804351807,3.74944186,,68.499,2013,SAS,,LMC
1628,IND,1553.88396075118,15.7181539700745,3.61956549,,68.932,2014,SAS,,LMC
1629,IND,1583.99815907985,15.6922197341919,3.59565973,,69.326,2015,SAS,,LMC
1630,IND,1707.50892912243,15.7215003967285,3.50430417,,69.709,2016,SAS,,LMC
1631,IND,1950.10468280866,15.8097696304321,2.93597651,,70.068,2017,SAS,,LMC
1632,IND,1966.25455171679,16.6353797912598,2.8584938,,70.415,2018,SAS,,LMC
1633,IND,2041.42863698585,14.8031501770019,2.95299792,,70.746,2019,SAS,,LMC
1634,IND,1907.04251637669,15.9926099777222,3.34146094,,70.156,2020,SAS,,LMC
1635,IND,2239.61384367482,14.924599647522,3.34680939,,67.282,2021,SAS,,LMC
1636,IND,2347.44829434623,14.1554744728238,3.3058846,25.5,71.698,2022,SAS,,LMC
1637,IND,2530.12031278204,,,,72.003,2023,SAS,,LMC
1638,IND,2696.66389984463,,,,,2024,SAS,,LMC
1639,IRL,48679.4026820361,9.32332038879395,10.52404499,32.3,80.7439024390244,2010,ECS,,HIC
1640,IRL,52692.7813135606,12.3375701904297,10.5987215,32.9,80.7463414634146,2011,ECS,,HIC
1641,IRL,49411.7387476787,13.5224895477295,10.6218853,33.2,80.8463414634146,2012,ECS,,HIC
1642,IRL,52619.2123745817,13.1515998840332,10.28716469,33.5,80.9487804878049,2013,ECS,,HIC
1643,IRL,57278.2590911107,12.9699697494507,9.49471951,31.9,81.3487804878049,2014,ECS,,HIC
1644,IRL,64311.8234684057,12.9243097305298,7.32119417,31.8,81.4536585365854,2015,ECS,,HIC
1645,IRL,64192.9418053178,13.3105401992798,7.4818964,32.8,81.6536585365854,2016,ECS,,HIC
1646,IRL,72198.1076995377,13.3671703338623,7.10795546,31.4,82.1560975609756,2017,ECS,,HIC
1647,IRL,80738.9628834696,13.3401899337769,6.47943211,30.6,82.2048780487805,2018,ECS,,HIC
1648,IRL,81810.1926481407,13.5306997299194,6.71554708,30.3,82.7024390243903,2019,ECS,,HIC
1649,IRL,86622.5067251295,11.9694595336914,7.06342745,29.2,82.4560975609756,2020,ECS,,HIC
1650,IRL,103961.976350649,12.3323001861572,6.59614468,29.4,82.2536585365854,2021,ECS,,HIC
1651,IRL,105234.511567597,,6.11978531,29.9,82.509756097561,2022,ECS,,HIC
1652,IRL,103887.800388081,,,29.0,82.8609756097561,2023,ECS,,HIC
1653,IRL,107316.337306921,,,,,2024,ECS,,HIC
1654,IRN,6291.19443652344,19.2569103240967,6.29153061,,74.39,2010,MEA,,UMC
1655,IRN,8025.68743364356,20.1513805389404,6.09787989,34.7,74.721,2011,MEA,,UMC
1656,IRN,8114.08099831877,17.3957901000977,6.12235117,34.4,75.039,2012,MEA,,UMC
1657,IRN,6222.74194840326,21.6735000610352,5.54722023,34.0,75.349,2013,MEA,,UMC
1658,IRN,5672.06372896319,19.6648693084717,6.35239553,34.8,75.635,2014,MEA,,UMC
1659,IRN,4952.73355532178,18.5687503814697,7.53311825,35.3,75.907,2015,MEA,,UMC
1660,IRN,5477.03712389913,19.4454307556152,7.99202633,35.9,76.155,2016,MEA,,UMC
1661,IRN,5753.11544659399,20.3052101135254,7.83454609,36.7,76.396,2017,MEA,,UMC
1662,IRN,4631.78709016514,21.1460399627686,7.73915195,37.4,76.621,2018,MEA,,UMC
1663,IRN,3831.27894763337,21.2445297241211,6.27398872,36.5,76.855,2019,MEA,,UMC
1664,IRN,2988.78122414716,22.6655006408691,5.40149546,35.8,74.141,2020,MEA,,UMC
1665,IRN,4334.79268631354,,5.77013779,35.5,73.752,2021,MEA,,UMC
1666,IRN,4405.09291519791,18.8211994171143,5.34889174,34.8,76.799,2022,MEA,,UMC
1667,IRN,4465.63766853306,,,35.9,77.654,2023,MEA,,UMC
1668,IRN,4771.40029026226,,,,,2024,MEA,,UMC
1669,IRQ,4461.75196161555,,3.23955345,,68.092,2010,MEA,,UMC
1670,IRQ,5775.54229080293,,2.80316377,,68.435,2011,MEA,,UMC
1671,IRQ,6477.59618450955,,2.69365859,29.5,68.827,2012,MEA,,UMC
1672,IRQ,6650.35282247395,,2.80868459,,69.047,2013,MEA,,UMC
1673,IRQ,6249.39226978969,,2.78786659,,69.679,2014,MEA,,UMC
1674,IRQ,4440.14189252367,,3.15587044,,69.977,2015,MEA,,UMC
1675,IRQ,4334.42096404188,,4.58949184,,68.683,2016,MEA,,UMC
1676,IRQ,4759.2846435467,,4.04064989,,69.788,2017,MEA,,UMC
1677,IRQ,5646.68932074742,,4.12989378,,71.116,2018,MEA,,UMC
1678,IRQ,5671.8568632942,,4.28182745,,71.245,2019,MEA,,UMC
1679,IRQ,4295.18945121228,,5.76473284,,69.651,2020,MEA,,UMC
1680,IRQ,4868.49431080783,,5.25095701,,70.704,2021,MEA,,UMC
1681,IRQ,6520.73154560584,,4.29332495,,72.037,2022,MEA,,UMC
1682,IRQ,5965.31835077761,,,29.8,72.324,2023,MEA,,UMC
1683,IRQ,6073.61032342708,,,,,2024,MEA,,UMC
1684,ISL,43237.0729488958,14.2312202453613,8.36173058,26.2,81.8975609756097,2010,ECS,,HIC
